forecast_id,initialization_time,valid_time,region,zone,latitude,longitude,lead_day,rainfall_forecast,temperature_forecast,wind_forecast,pressure_forecast,humidity_forecast,ensemble_mean,ensemble_spread,ensemble_min,ensemble_max,spatial_variability
FCST_20250710_KER_D5,2025-07-10,2025-07-15,Kerala,South,10.8505,76.2711,5,132.4,27.5,40.8,993.4,93.2,126.1,29.39,73.2,190.8,109.08
FCST_20250710_KER_D6,2025-07-10,2025-07-16,Kerala,South,10.8505,76.2711,6,180.2,26.9,40.1,993.1,94.7,180.6,12.37,158.3,207.8,141.86
FCST_20250710_KER_D7,2025-07-10,2025-07-17,Kerala,South,10.8505,76.2711,7,113.5,26.8,41.6,991.7,95.4,93.0,35.22,29.6,170.5,16.9
FCST_20250710_KER_D8,2025-07-10,2025-07-18,Kerala,South,10.8505,76.2711,8,161.9,26.1,39.9,991.1,99.0,161.3,23.25,119.5,212.5,110.91
FCST_20250710_KER_D9,2025-07-10,2025-07-19,Kerala,South,10.8505,76.2711,9,155.7,27.0,45.5,990.9,99.0,150.3,28.78,98.5,213.6,33.05
FCST_20250710_KER_D10,2025-07-10,2025-07-20,Kerala,South,10.8505,76.2711,10,189.7,29.0,42.3,990.7,99.0,192.4,64.52,76.3,334.3,178.02
FCST_20250710_RAJ_D1,2025-07-10,2025-07-11,Rajasthan,Northwest,27.0238,74.2179,1,0.0,27.0,42.4,991.3,99.0,0.2,1.5,0.0,3.5,1.9
FCST_20250710_RAJ_D2,2025-07-10,2025-07-12,Rajasthan,Northwest,27.0238,74.2179,2,41.1,26.6,40.8,992.2,97.3,42.2,5.16,32.9,53.6,5.46
FCST_20250710_RAJ_D3,2025-07-10,2025-07-13,Rajasthan,Northwest,27.0238,74.2179,3,27.1,27.0,41.1,991.8,99.0,31.7,7.85,17.6,49.0,6.19
FCST_20250710_RAJ_D4,2025-07-10,2025-07-14,Rajasthan,Northwest,27.0238,74.2179,4,32.4,26.7,41.3,991.3,99.0,33.6,4.36,25.8,43.2,6.29
FCST_20250710_RAJ_D5,2025-07-10,2025-07-15,Rajasthan,Northwest,27.0238,74.2179,5,33.0,25.8,43.2,990.0,98.3,18.8,47.08,0.0,122.4,20.95
FCST_20250710_RAJ_D6,2025-07-10,2025-07-16,Rajasthan,Northwest,27.0238,74.2179,6,7.8,26.3,43.1,989.9,96.7,5.8,10.77,0.0,29.5,3.66
FCST_20250710_RAJ_D7,2025-07-10,2025-07-17,Rajasthan,Northwest,27.0238,74.2179,7,5.3,26.8,47.2,990.7,95.9,3.7,10.62,0.0,27.1,18.48
FCST_20250710_RAJ_D8,2025-07-10,2025-07-18,Rajasthan,Northwest,27.0238,74.2179,8,0.0,27.3,44.0,992.9,97.6,-6.2,9.62,0.0,15.0,12.21
FCST_20250710_RAJ_D9,2025-07-10,2025-07-19,Rajasthan,Northwest,27.0238,74.2179,9,0.0,26.4,40.3,991.0,99.0,-0.3,11.01,0.0,23.9,4.2
FCST_20250710_RAJ_D10,2025-07-10,2025-07-20,Rajasthan,Northwest,27.0238,74.2179,10,6.6,29.9,44.6,992.4,97.5,7.1,35.94,0.0,86.2,8.34
FCST_20250710_ODI_D1,2025-07-10,2025-07-11,Odisha,East,20.9517,85.0985,1,114.4,26.3,42.5,991.2,99.0,121.9,46.06,39.0,223.2,18.97
FCST_20250710_ODI_D2,2025-07-10,2025-07-12,Odisha,East,20.9517,85.0985,2,0.0,26.9,42.5,991.4,95.9,0.7,1.95,0.0,5.0,1.37
FCST_20250710_ODI_D3,2025-07-10,2025-07-13,Odisha,East,20.9517,85.0985,3,83.1,26.7,44.4,991.7,99.0,87.1,9.32,70.3,107.6,56.02
FCST_20250710_ODI_D4,2025-07-10,2025-07-14,Odisha,East,20.9517,85.0985,4,29.8,26.6,42.7,991.8,96.8,31.7,13.13,8.1,60.6,27.32
FCST_20250710_ODI_D5,2025-07-10,2025-07-15,Odisha,East,20.9517,85.0985,5,127.3,26.8,42.5,991.1,94.1,122.0,7.38,108.7,138.2,29.02
FCST_20250710_ODI_D6,2025-07-10,2025-07-16,Odisha,East,20.9517,85.0985,6,62.1,28.3,41.2,991.6,98.3,61.3,13.39,37.2,90.8,31.94
FCST_20250710_ODI_D7,2025-07-10,2025-07-17,Odisha,East,20.9517,85.0985,7,41.8,24.3,43.5,990.5,95.6,20.8,56.46,0.0,145.0,6.74
FCST_20250710_ODI_D8,2025-07-10,2025-07-18,Odisha,East,20.9517,85.0985,8,299.8,26.8,40.4,992.4,93.6,294.8,23.1,253.2,345.6,88.73
FCST_20250710_ODI_D9,2025-07-10,2025-07-19,Odisha,East,20.9517,85.0985,9,40.0,27.4,42.3,990.1,95.4,32.5,49.32,0.0,141.0,34.23
FCST_20250710_ODI_D10,2025-07-10,2025-07-20,Odisha,East,20.9517,85.0985,10,2.1,27.7,41.7,992.5,99.0,3.1,13.51,0.0,32.8,9.16
FCST_20250710_ASS_D1,2025-07-10,2025-07-11,Assam,Northeast,26.2006,92.9376,1,115.0,26.9,41.6,991.0,97.6,119.2,20.78,81.8,164.9,22.2
FCST_20250710_ASS_D2,2025-07-10,2025-07-12,Assam,Northeast,26.2006,92.9376,2,22.8,26.1,41.7,990.6,99.0,23.0,2.82,17.9,29.2,20.8
FCST_20250710_ASS_D3,2025-07-10,2025-07-13,Assam,Northeast,26.2006,92.9376,3,125.3,26.7,41.3,991.3,97.0,127.4,26.62,79.5,186.0,72.22
FCST_20250710_ASS_D4,2025-07-10,2025-07-14,Assam,Northeast,26.2006,92.9376,4,118.3,27.7,39.9,992.0,99.0,118.2,15.25,90.8,151.8,31.93
FCST_20250710_ASS_D5,2025-07-10,2025-07-15,Assam,Northeast,26.2006,92.9376,5,28.0,26.7,42.8,991.8,95.1,25.4,7.56,11.8,42.0,30.4
FCST_20250710_ASS_D6,2025-07-10,2025-07-16,Assam,Northeast,26.2006,92.9376,6,89.8,28.2,42.6,990.6,94.8,87.2,22.4,46.9,136.5,49.66
FCST_20250710_ASS_D7,2025-07-10,2025-07-17,Assam,Northeast,26.2006,92.9376,7,4.6,27.6,38.0,991.3,99.0,3.6,9.66,0.0,24.9,18.09
FCST_20250710_ASS_D8,2025-07-10,2025-07-18,Assam,Northeast,26.2006,92.9376,8,17.8,25.4,43.1,991.2,96.5,21.7,15.64,0.0,56.1,51.89
FCST_20250710_ASS_D9,2025-07-10,2025-07-19,Assam,Northeast,26.2006,92.9376,9,51.9,25.3,40.2,990.7,98.4,53.9,15.27,26.4,87.5,34.75
FCST_20250710_ASS_D10,2025-07-10,2025-07-20,Assam,Northeast,26.2006,92.9376,10,71.7,26.8,42.3,991.0,97.6,71.1,17.81,39.0,110.3,6.68
FCST_20250710_PUN_D1,2025-07-10,2025-07-11,Punjab,North,31.1471,75.3412,1,47.5,27.2,42.1,990.6,96.9,46.4,28.01,0.0,108.0,26.49
FCST_20250710_PUN_D2,2025-07-10,2025-07-12,Punjab,North,31.1471,75.3412,2,25.1,28.2,42.4,992.8,97.4,24.4,4.45,16.4,34.2,6.95
FCST_20250710_PUN_D3,2025-07-10,2025-07-13,Punjab,North,31.1471,75.3412,3,60.2,27.9,40.0,991.1,97.9,63.6,10.5,44.7,86.7,56.84
FCST_20250710_PUN_D4,2025-07-10,2025-07-14,Punjab,North,31.1471,75.3412,4,34.3,26.2,42.8,991.0,98.5,35.9,5.87,25.3,48.8,15.27
FCST_20250710_PUN_D5,2025-07-10,2025-07-15,Punjab,North,31.1471,75.3412,5,0.0,27.9,43.8,990.7,97.8,2.3,6.18,0.0,15.9,11.82
FCST_20250710_PUN_D6,2025-07-10,2025-07-16,Punjab,North,31.1471,75.3412,6,23.6,25.4,40.2,990.2,94.0,21.1,19.12,0.0,63.2,18.18
FCST_20250710_PUN_D7,2025-07-10,2025-07-17,Punjab,North,31.1471,75.3412,7,161.5,26.4,42.9,990.0,97.5,157.1,34.73,94.6,233.5,82.21
FCST_20250710_PUN_D8,2025-07-10,2025-07-18,Punjab,North,31.1471,75.3412,8,9.8,27.0,41.6,990.7,99.0,6.9,11.05,0.0,31.2,28.34
FCST_20250710_PUN_D9,2025-07-10,2025-07-19,Punjab,North,31.1471,75.3412,9,0.0,27.8,39.9,987.4,99.0,-0.4,52.89,0.0,116.0,21.25
FCST_20250710_PUN_D10,2025-07-10,2025-07-20,Punjab,North,31.1471,75.3412,10,0.0,26.5,41.9,987.8,99.0,-2.0,22.27,0.0,47.0,19.15
FCST_20250710_TAM_D1,2025-07-10,2025-07-11,Tamil Nadu,South,11.1271,78.6569,1,0.0,32.0,18.0,1002.9,62.2,-0.7,1.5,0.0,2.6,4.18
FCST_20250710_TAM_D2,2025-07-10,2025-07-12,Tamil Nadu,South,11.1271,78.6569,2,0.0,31.4,17.1,1001.7,61.7,0.1,1.95,0.0,4.4,1.49
FCST_20250710_TAM_D3,2025-07-10,2025-07-13,Tamil Nadu,South,11.1271,78.6569,3,19.0,30.5,18.6,1003.9,66.4,19.0,4.83,10.3,29.6,19.35
FCST_20250710_TAM_D4,2025-07-10,2025-07-14,Tamil Nadu,South,11.1271,78.6569,4,33.6,31.8,14.7,1004.0,64.6,31.2,7.0,18.6,46.6,41.96
FCST_20250710_TAM_D5,2025-07-10,2025-07-15,Tamil Nadu,South,11.1271,78.6569,5,10.2,31.9,18.2,1002.4,65.0,10.0,7.92,0.0,27.4,4.5
FCST_20250710_TAM_D6,2025-07-10,2025-07-16,Tamil Nadu,South,11.1271,78.6569,6,0.0,29.8,14.2,1003.6,61.9,-1.9,8.09,0.0,15.9,14.22
FCST_20250710_TAM_D7,2025-07-10,2025-07-17,Tamil Nadu,South,11.1271,78.6569,7,0.0,30.7,16.6,1004.7,61.4,-0.9,9.18,0.0,19.3,3.68
FCST_20250710_TAM_D8,2025-07-10,2025-07-18,Tamil Nadu,South,11.1271,78.6569,8,8.6,28.4,22.3,1003.3,64.5,10.2,10.71,0.0,33.8,50.51
FCST_20250710_TAM_D9,2025-07-10,2025-07-19,Tamil Nadu,South,11.1271,78.6569,9,0.0,32.3,13.7,1002.6,64.2,-1.7,11.01,0.0,22.5,33.15
FCST_20250710_TAM_D10,2025-07-10,2025-07-20,Tamil Nadu,South,11.1271,78.6569,10,0.0,32.6,18.2,1000.8,59.9,-1.3,18.17,0.0,38.7,23.56
FCST_20250710_AND_D1,2025-07-10,2025-07-11,Andhra Pradesh,South-East,15.9129,79.74,1,80.9,26.7,41.7,992.1,98.4,80.6,3.84,73.7,89.0,44.93
FCST_20250710_AND_D2,2025-07-10,2025-07-12,Andhra Pradesh,South-East,15.9129,79.74,2,7.4,26.8,39.8,991.2,97.7,7.3,2.05,3.6,11.8,6.5
FCST_20250710_AND_D3,2025-07-10,2025-07-13,Andhra Pradesh,South-East,15.9129,79.74,3,112.3,26.1,41.3,990.3,99.0,116.0,9.31,99.2,136.5,6.98
FCST_20250710_AND_D4,2025-07-10,2025-07-14,Andhra Pradesh,South-East,15.9129,79.74,4,14.3,25.1,41.4,991.3,95.6,13.4,4.69,5.0,23.7,10.88
FCST_20250710_AND_D5,2025-07-10,2025-07-15,Andhra Pradesh,South-East,15.9129,79.74,5,136.4,26.2,40.8,990.2,91.8,130.8,16.96,100.3,168.1,4.79
FCST_20250710_AND_D6,2025-07-10,2025-07-16,Andhra Pradesh,South-East,15.9129,79.74,6,7.4,26.4,39.6,991.7,95.9,6.4,6.99,0.0,21.8,10.82
FCST_20250710_AND_D7,2025-07-10,2025-07-17,Andhra Pradesh,South-East,15.9129,79.74,7,32.9,25.8,39.4,993.1,99.0,36.9,39.02,0.0,122.7,70.01
FCST_20250710_AND_D8,2025-07-10,2025-07-18,Andhra Pradesh,South-East,15.9129,79.74,8,68.6,27.9,38.5,992.4,99.0,62.2,15.37,34.5,96.0,45.05
FCST_20250710_AND_D9,2025-07-10,2025-07-19,Andhra Pradesh,South-East,15.9129,79.74,9,159.2,26.6,40.6,994.4,96.9,156.1,15.14,128.8,189.4,39.69
FCST_20250710_AND_D10,2025-07-10,2025-07-20,Andhra Pradesh,South-East,15.9129,79.74,10,31.4,25.7,44.4,988.8,97.4,25.5,15.55,0.0,59.7,10.46
FCST_20250710_WES_D1,2025-07-10,2025-07-11,West Bengal,East,22.9868,87.855,1,118.3,26.6,42.5,990.8,98.1,120.8,16.02,92.0,156.0,23.11
FCST_20250710_WES_D2,2025-07-10,2025-07-12,West Bengal,East,22.9868,87.855,2,0.0,27.3,41.2,990.9,95.8,0.3,1.95,0.0,4.6,0.44
FCST_20250710_WES_D3,2025-07-10,2025-07-13,West Bengal,East,22.9868,87.855,3,0.0,26.8,39.8,990.5,99.0,1.3,3.11,0.0,8.1,11.0
FCST_20250710_WES_D4,2025-07-10,2025-07-14,West Bengal,East,22.9868,87.855,4,88.3,26.8,44.5,988.8,95.6,84.8,32.5,26.3,156.3,9.63
FCST_20250710_WES_D5,2025-07-10,2025-07-15,West Bengal,East,22.9868,87.855,5,61.2,26.2,40.4,990.9,95.9,62.2,7.35,49.0,78.4,4.61
FCST_20250710_WES_D6,2025-07-10,2025-07-16,West Bengal,East,22.9868,87.855,6,6.9,27.3,41.9,990.4,98.3,8.3,8.55,0.0,27.1,15.11
FCST_20250710_WES_D7,2025-07-10,2025-07-17,West Bengal,East,22.9868,87.855,7,0.0,27.5,40.0,991.5,96.9,-14.0,57.34,0.0,112.1,6.13
FCST_20250710_WES_D8,2025-07-10,2025-07-18,West Bengal,East,22.9868,87.855,8,0.0,28.2,38.3,989.8,99.0,-0.4,9.62,0.0,20.8,2.36
FCST_20250710_WES_D9,2025-07-10,2025-07-19,West Bengal,East,22.9868,87.855,9,45.7,27.5,40.0,989.5,94.2,41.2,22.48,0.7,90.7,15.35
FCST_20250710_WES_D10,2025-07-10,2025-07-20,West Bengal,East,22.9868,87.855,10,0.0,26.3,42.3,987.9,98.8,1.1,13.17,0.0,30.1,13.48
FCST_20250710_MAD_D1,2025-07-10,2025-07-11,Madhya Pradesh,Central,22.9734,78.6569,1,0.0,27.5,41.4,991.7,95.8,0.1,1.5,0.0,3.4,0.77
FCST_20250710_MAD_D2,2025-07-10,2025-07-12,Madhya Pradesh,Central,22.9734,78.6569,2,14.4,25.9,41.1,991.1,99.0,14.1,3.95,7.0,22.8,5.58
FCST_20250710_MAD_D3,2025-07-10,2025-07-13,Madhya Pradesh,Central,22.9734,78.6569,3,0.0,25.3,42.8,991.9,98.3,-0.1,3.48,0.0,7.6,8.91
FCST_20250710_MAD_D4,2025-07-10,2025-07-14,Madhya Pradesh,Central,22.9734,78.6569,4,66.1,25.8,39.5,992.1,94.3,66.6,14.22,41.0,97.9,29.86
FCST_20250710_MAD_D5,2025-07-10,2025-07-15,Madhya Pradesh,Central,22.9734,78.6569,5,15.4,27.4,41.4,991.0,99.0,14.2,39.63,0.0,101.4,29.97
FCST_20250710_MAD_D6,2025-07-10,2025-07-16,Madhya Pradesh,Central,22.9734,78.6569,6,65.8,26.9,40.9,990.3,99.0,68.5,15.99,39.7,103.7,27.53
FCST_20250710_MAD_D7,2025-07-10,2025-07-17,Madhya Pradesh,Central,22.9734,78.6569,7,31.6,26.9,40.2,991.6,99.0,31.1,9.54,13.9,52.1,17.86
FCST_20250710_MAD_D8,2025-07-10,2025-07-18,Madhya Pradesh,Central,22.9734,78.6569,8,6.6,27.4,43.2,992.1,99.0,3.5,10.52,0.0,26.6,14.27
FCST_20250710_MAD_D9,2025-07-10,2025-07-19,Madhya Pradesh,Central,22.9734,78.6569,9,13.6,26.2,44.8,988.3,99.0,20.7,37.21,0.0,102.6,23.24
FCST_20250710_MAD_D10,2025-07-10,2025-07-20,Madhya Pradesh,Central,22.9734,78.6569,10,45.2,28.6,39.0,992.6,98.1,29.7,19.11,0.0,71.7,53.16
FCST_20250710_UTT_D1,2025-07-10,2025-07-11,Uttar Pradesh,North,26.8467,80.9462,1,32.0,27.2,41.1,991.2,96.1,32.1,4.27,24.4,41.5,34.55
FCST_20250710_UTT_D2,2025-07-10,2025-07-12,Uttar Pradesh,North,26.8467,80.9462,2,63.9,27.5,40.9,990.8,99.0,63.5,2.56,58.9,69.1,22.88
FCST_20250710_UTT_D3,2025-07-10,2025-07-13,Uttar Pradesh,North,26.8467,80.9462,3,0.0,27.4,44.5,990.9,95.1,0.6,3.33,0.0,7.9,2.14
FCST_20250710_UTT_D4,2025-07-10,2025-07-14,Uttar Pradesh,North,26.8467,80.9462,4,0.0,26.0,40.7,992.7,99.0,0.0,4.33,0.0,9.5,16.5
FCST_20250710_UTT_D5,2025-07-10,2025-07-15,Uttar Pradesh,North,26.8467,80.9462,5,15.3,26.1,44.2,991.2,93.7,14.4,6.89,2.0,29.6,3.98
FCST_20250710_UTT_D6,2025-07-10,2025-07-16,Uttar Pradesh,North,26.8467,80.9462,6,1.7,27.1,43.4,992.6,96.2,1.1,8.09,0.0,18.9,3.0
FCST_20250710_UTT_D7,2025-07-10,2025-07-17,Uttar Pradesh,North,26.8467,80.9462,7,107.7,24.6,37.4,990.3,96.9,105.6,13.94,80.5,136.3,39.88
FCST_20250710_UTT_D8,2025-07-10,2025-07-18,Uttar Pradesh,North,26.8467,80.9462,8,22.1,27.5,42.1,989.4,96.2,22.6,9.85,4.9,44.3,16.61
FCST_20250710_UTT_D9,2025-07-10,2025-07-19,Uttar Pradesh,North,26.8467,80.9462,9,0.0,26.6,43.9,990.3,99.0,1.2,12.43,0.0,28.5,13.12
FCST_20250710_UTT_D10,2025-07-10,2025-07-20,Uttar Pradesh,North,26.8467,80.9462,10,66.5,25.7,42.9,992.0,97.6,69.0,21.67,30.0,116.7,17.66
FCST_20250710_KAR_D1,2025-07-10,2025-07-11,Karnataka,South,15.3173,75.7139,1,3.5,27.3,41.1,991.4,98.4,2.9,2.17,0.0,7.7,5.11
FCST_20250710_KAR_D2,2025-07-10,2025-07-12,Karnataka,South,15.3173,75.7139,2,17.6,26.7,41.1,991.0,99.0,18.2,4.44,10.2,28.0,8.31
FCST_20250710_KAR_D3,2025-07-10,2025-07-13,Karnataka,South,15.3173,75.7139,3,33.5,26.7,43.3,990.7,94.5,34.0,11.74,12.9,59.8,12.81
FCST_20250710_KAR_D4,2025-07-10,2025-07-14,Karnataka,South,15.3173,75.7139,4,468.9,27.4,42.7,990.4,95.2,471.0,23.43,428.8,522.5,173.29
FCST_20250710_KAR_D5,2025-07-10,2025-07-15,Karnataka,South,15.3173,75.7139,5,0.0,24.6,36.3,993.5,99.0,0.5,5.6,0.0,12.8,12.92
FCST_20250710_KAR_D6,2025-07-10,2025-07-16,Karnataka,South,15.3173,75.7139,6,161.5,27.6,39.0,989.5,94.8,151.9,22.59,111.2,201.6,23.18
FCST_20250710_KAR_D7,2025-07-10,2025-07-17,Karnataka,South,15.3173,75.7139,7,282.1,25.9,44.8,992.9,99.0,282.0,34.71,219.5,358.4,201.38
FCST_20250710_KAR_D8,2025-07-10,2025-07-18,Karnataka,South,15.3173,75.7139,8,85.1,26.0,40.2,991.0,91.6,81.0,55.85,0.0,203.9,26.27
FCST_20250710_KAR_D9,2025-07-10,2025-07-19,Karnataka,South,15.3173,75.7139,9,65.1,26.0,40.4,992.1,99.0,65.5,17.06,34.8,103.0,96.49
FCST_20250710_KAR_D10,2025-07-10,2025-07-20,Karnataka,South,15.3173,75.7139,10,243.2,27.3,43.2,992.4,96.3,273.5,74.74,139.0,437.9,50.64
FCST_20250710_HIM_D1,2025-07-10,2025-07-11,Himachal Pradesh,North-Himalayan,31.1048,77.1734,1,49.6,26.2,41.4,990.9,97.7,49.6,2.63,44.9,55.4,28.67
FCST_20250710_HIM_D2,2025-07-10,2025-07-12,Himachal Pradesh,North-Himalayan,31.1048,77.1734,2,162.7,26.8,40.6,992.0,97.8,182.0,28.84,130.1,245.4,16.66
FCST_20250710_HIM_D3,2025-07-10,2025-07-13,Himachal Pradesh,North-Himalayan,31.1048,77.1734,3,0.0,26.6,39.7,990.7,98.9,0.5,3.11,0.0,7.3,3.0
FCST_20250710_HIM_D4,2025-07-10,2025-07-14,Himachal Pradesh,North-Himalayan,31.1048,77.1734,4,7.7,27.5,40.6,992.0,99.0,8.8,4.67,0.4,19.1,3.49
FCST_20250710_HIM_D5,2025-07-10,2025-07-15,Himachal Pradesh,North-Himalayan,31.1048,77.1734,5,0.0,24.9,41.5,990.6,99.0,0.5,6.16,0.0,14.1,9.75
FCST_20250710_HIM_D6,2025-07-10,2025-07-16,Himachal Pradesh,North-Himalayan,31.1048,77.1734,6,86.4,27.8,45.1,992.5,96.9,85.9,17.38,54.6,124.1,95.04
FCST_20250710_HIM_D7,2025-07-10,2025-07-17,Himachal Pradesh,North-Himalayan,31.1048,77.1734,7,96.9,25.7,44.0,992.2,96.2,100.1,51.44,7.5,213.3,28.45
FCST_20250710_HIM_D8,2025-07-10,2025-07-18,Himachal Pradesh,North-Himalayan,31.1048,77.1734,8,38.7,26.0,44.4,990.0,99.0,38.5,14.65,12.1,70.7,48.58
FCST_20250710_HIM_D9,2025-07-10,2025-07-19,Himachal Pradesh,North-Himalayan,31.1048,77.1734,9,14.8,28.9,39.7,991.6,99.0,-14.3,50.56,0.0,96.9,7.74
FCST_20250710_HIM_D10,2025-07-10,2025-07-20,Himachal Pradesh,North-Himalayan,31.1048,77.1734,10,161.2,27.6,40.3,992.5,98.8,172.0,57.14,69.1,297.7,48.87
FCST_20250710_BIH_D1,2025-07-10,2025-07-11,Bihar,East,25.0961,85.3131,1,0.0,26.7,41.2,990.6,98.6,-0.1,1.5,0.0,3.2,0.41
FCST_20250710_BIH_D2,2025-07-10,2025-07-12,Bihar,East,25.0961,85.3131,2,5.4,26.6,41.6,990.8,99.0,5.2,2.01,1.6,9.6,3.75
FCST_20250710_BIH_D3,2025-07-10,2025-07-13,Bihar,East,25.0961,85.3131,3,95.8,26.7,42.0,991.5,96.7,93.0,5.98,82.2,106.2,55.19
FCST_20250710_BIH_D4,2025-07-10,2025-07-14,Bihar,East,25.0961,85.3131,4,179.2,25.7,42.6,990.4,98.1,178.0,7.37,164.7,194.2,5.91
FCST_20250710_BIH_D5,2025-07-10,2025-07-15,Bihar,East,25.0961,85.3131,5,39.9,26.9,39.6,989.3,97.9,41.7,5.83,31.2,54.5,21.47
FCST_20250710_BIH_D6,2025-07-10,2025-07-16,Bihar,East,25.0961,85.3131,6,50.1,27.6,39.5,991.3,91.6,52.0,13.26,28.1,81.2,3.59
FCST_20250710_BIH_D7,2025-07-10,2025-07-17,Bihar,East,25.0961,85.3131,7,0.0,26.7,42.3,991.8,98.9,2.2,10.17,0.0,24.6,8.67
FCST_20250710_BIH_D8,2025-07-10,2025-07-18,Bihar,East,25.0961,85.3131,8,33.9,26.1,40.7,992.8,99.0,39.4,10.91,19.8,63.4,3.73
FCST_20250710_BIH_D9,2025-07-10,2025-07-19,Bihar,East,25.0961,85.3131,9,62.2,27.1,38.7,990.4,96.6,54.3,37.12,0.0,136.0,76.49
FCST_20250710_BIH_D10,2025-07-10,2025-07-20,Bihar,East,25.0961,85.3131,10,75.1,25.7,44.0,985.2,96.7,78.1,32.89,18.9,150.5,71.0
FCST_20250711_GUJ_D1,2025-07-11,2025-07-12,Gujarat,West,22.2587,71.1924,1,37.0,26.5,41.4,990.9,98.0,36.7,1.89,33.3,40.9,9.33
FCST_20250711_GUJ_D2,2025-07-11,2025-07-13,Gujarat,West,22.2587,71.1924,2,12.6,26.8,42.9,991.5,99.0,14.0,8.39,0.0,32.5,4.19
FCST_20250711_GUJ_D3,2025-07-11,2025-07-14,Gujarat,West,22.2587,71.1924,3,0.0,26.7,41.0,992.6,98.2,-1.5,3.37,0.0,5.9,16.69
FCST_20250711_GUJ_D4,2025-07-11,2025-07-15,Gujarat,West,22.2587,71.1924,4,48.4,25.8,42.2,990.1,99.0,49.4,5.01,40.4,60.4,15.17
FCST_20250711_GUJ_D5,2025-07-11,2025-07-16,Gujarat,West,22.2587,71.1924,5,46.2,25.8,40.0,993.1,99.0,42.0,9.17,25.5,62.2,13.73
FCST_20250711_GUJ_D6,2025-07-11,2025-07-17,Gujarat,West,22.2587,71.1924,6,0.0,26.7,36.9,991.5,94.5,-2.0,6.91,0.0,13.2,5.43
FCST_20250711_GUJ_D7,2025-07-11,2025-07-18,Gujarat,West,22.2587,71.1924,7,73.7,25.8,43.5,988.7,99.0,75.7,18.27,42.8,115.9,22.16
FCST_20250711_GUJ_D8,2025-07-11,2025-07-19,Gujarat,West,22.2587,71.1924,8,49.5,26.1,44.3,992.8,90.1,49.1,12.16,27.2,75.9,13.69
FCST_20250711_GUJ_D9,2025-07-11,2025-07-20,Gujarat,West,22.2587,71.1924,9,32.8,27.2,39.1,989.9,98.0,30.9,14.52,4.8,62.8,92.6
FCST_20250711_GUJ_D10,2025-07-11,2025-07-21,Gujarat,West,22.2587,71.1924,10,0.0,27.0,42.3,991.5,98.3,-0.9,12.43,0.0,26.4,10.03
FCST_20250711_MAH_D1,2025-07-11,2025-07-12,Maharashtra,West-Central,19.7515,75.7139,1,24.9,26.4,41.3,991.3,98.6,25.1,3.8,18.3,33.5,29.67
FCST_20250711_MAH_D2,2025-07-11,2025-07-13,Maharashtra,West-Central,19.7515,75.7139,2,94.1,26.5,42.4,993.1,96.2,93.5,5.62,83.4,105.9,49.54
FCST_20250711_MAH_D3,2025-07-11,2025-07-14,Maharashtra,West-Central,19.7515,75.7139,3,68.6,26.3,41.8,988.4,99.0,64.7,26.01,17.9,121.9,10.36
FCST_20250711_MAH_D4,2025-07-11,2025-07-15,Maharashtra,West-Central,19.7515,75.7139,4,3.2,27.2,44.1,990.0,95.7,1.5,4.9,0.0,12.3,9.89
FCST_20250711_MAH_D5,2025-07-11,2025-07-16,Maharashtra,West-Central,19.7515,75.7139,5,54.4,28.0,40.5,993.2,98.3,59.9,10.05,41.8,82.0,10.69
FCST_20250711_MAH_D6,2025-07-11,2025-07-17,Maharashtra,West-Central,19.7515,75.7139,6,16.1,26.0,40.9,990.7,99.0,12.3,10.86,0.0,36.2,13.11
FCST_20250711_MAH_D7,2025-07-11,2025-07-18,Maharashtra,West-Central,19.7515,75.7139,7,34.2,26.7,42.9,991.0,99.0,28.2,46.21,0.0,129.9,56.98
FCST_20250711_MAH_D8,2025-07-11,2025-07-19,Maharashtra,West-Central,19.7515,75.7139,8,0.0,26.3,39.9,990.8,98.5,3.2,9.62,0.0,24.4,20.99
FCST_20250711_MAH_D9,2025-07-11,2025-07-20,Maharashtra,West-Central,19.7515,75.7139,9,58.1,27.8,40.9,992.4,96.9,63.4,18.8,29.6,104.8,37.38
FCST_20250711_MAH_D10,2025-07-11,2025-07-21,Maharashtra,West-Central,19.7515,75.7139,10,0.0,27.1,41.7,990.6,99.0,0.7,13.98,0.0,31.5,5.65
FCST_20250711_KER_D1,2025-07-11,2025-07-12,Kerala,South,10.8505,76.2711,1,34.7,26.3,41.2,991.5,97.8,33.5,7.72,19.6,50.5,50.29
FCST_20250711_KER_D2,2025-07-11,2025-07-13,Kerala,South,10.8505,76.2711,2,30.5,26.6,39.5,991.0,98.0,30.8,2.23,26.8,35.7,10.64
FCST_20250711_KER_D3,2025-07-11,2025-07-14,Kerala,South,10.8505,76.2711,3,39.3,27.1,41.9,989.7,97.6,42.6,10.02,24.6,64.6,21.12
FCST_20250711_KER_D4,2025-07-11,2025-07-15,Kerala,South,10.8505,76.2711,4,37.1,28.3,41.4,990.5,99.0,37.4,4.92,28.5,48.2,12.23
FCST_20250711_KER_D5,2025-07-11,2025-07-16,Kerala,South,10.8505,76.2711,5,139.2,26.4,42.4,990.8,94.1,137.5,14.51,111.4,169.4,18.43
FCST_20250711_KER_D6,2025-07-11,2025-07-17,Kerala,South,10.8505,76.2711,6,0.0,26.7,44.7,991.0,98.2,-1.5,6.91,0.0,13.7,33.29
