forecast_id,initialization_time,valid_time,region,zone,latitude,longitude,lead_day,rainfall_forecast,rainfall_observed,temperature_forecast,temperature_observed,wind_forecast,wind_observed,pressure_forecast,pressure_observed,humidity_forecast,humidity_observed,absolute_error,signed_error,relative_error,ensemble_mean,ensemble_spread,ensemble_min,ensemble_max,spatial_variability,data_source,variable
FCST_20250330_WES_D5,2025-03-30,2025-04-04,West Bengal,East,22.9868,87.855,5,15.2,19.2,28.0,27.6,11.0,11.4,1007.2,1006.9,56.8,56.2,4.0,-4.0,0.198,14.9,7.62,1.2,31.7,12.88,DEMO DATA,rainfall
FCST_20250330_WES_D6,2025-03-30,2025-04-05,West Bengal,East,22.9868,87.855,6,0.0,0.0,29.0,29.3,10.0,10.2,1006.7,1006.6,54.2,57.8,0.0,0.0,0.0,-3.3,6.91,0.0,11.9,7.93,DEMO DATA,rainfall
FCST_20250330_WES_D7,2025-03-30,2025-04-06,West Bengal,East,22.9868,87.855,7,0.0,3.4,26.4,24.9,9.7,7.9,1005.5,1005.7,58.0,61.3,3.4,-3.4,0.773,-3.3,9.32,0.0,17.2,13.86,DEMO DATA,rainfall
FCST_20250330_WES_D8,2025-03-30,2025-04-07,West Bengal,East,22.9868,87.855,8,0.0,0.0,27.5,27.0,12.8,12.6,1005.8,1004.0,48.8,50.6,0.0,0.0,0.0,-2.0,9.62,0.0,19.2,11.33,DEMO DATA,rainfall
FCST_20250330_WES_D9,2025-03-30,2025-04-08,West Bengal,East,22.9868,87.855,9,0.0,5.1,25.4,27.5,13.3,6.3,1009.0,1009.5,55.5,51.5,5.1,-5.1,0.836,-3.0,12.27,0.0,24.0,10.64,DEMO DATA,rainfall
FCST_20250330_WES_D10,2025-03-30,2025-04-09,West Bengal,East,22.9868,87.855,10,0.0,0.0,25.5,24.8,12.3,17.5,1004.5,1005.1,46.8,56.3,0.0,0.0,0.0,3.0,12.43,0.0,30.3,10.6,DEMO DATA,rainfall
FCST_20250330_MAD_D1,2025-03-30,2025-03-31,Madhya Pradesh,Central,22.9734,78.6569,1,0.0,1.4,27.6,27.3,12.4,11.6,1006.1,1006.6,55.4,57.2,1.4,-1.4,0.583,-0.2,1.5,0.0,3.1,1.52,DEMO DATA,rainfall
FCST_20250330_MAD_D2,2025-03-30,2025-04-01,Madhya Pradesh,Central,22.9734,78.6569,2,5.3,3.8,27.7,26.6,12.7,14.1,1006.1,1006.4,54.0,59.0,1.5,1.5,0.312,5.0,2.67,0.2,10.9,6.6,DEMO DATA,rainfall
FCST_20250330_MAD_D3,2025-03-30,2025-04-02,Madhya Pradesh,Central,22.9734,78.6569,3,0.0,0.0,27.6,28.2,13.7,13.7,1005.3,1004.8,56.8,58.0,0.0,0.0,0.0,-0.9,3.11,0.0,5.9,2.88,DEMO DATA,rainfall
FCST_20250330_MAD_D4,2025-03-30,2025-04-03,Madhya Pradesh,Central,22.9734,78.6569,4,0.0,0.0,27.3,26.2,9.3,9.2,1008.3,1007.6,53.4,50.6,0.0,0.0,0.0,1.6,4.33,0.0,11.1,4.44,DEMO DATA,rainfall
FCST_20250330_MAD_D5,2025-03-30,2025-04-04,Madhya Pradesh,Central,22.9734,78.6569,5,0.0,9.8,27.7,27.0,10.6,12.0,1007.7,1007.1,55.2,42.6,9.8,-9.8,0.907,0.8,9.23,0.0,21.1,3.37,DEMO DATA,rainfall
FCST_20250330_MAD_D6,2025-03-30,2025-04-05,Madhya Pradesh,Central,22.9734,78.6569,6,0.0,0.0,25.6,23.4,10.2,6.1,1008.8,1009.2,56.8,55.7,0.0,0.0,0.0,-0.2,6.91,0.0,15.0,2.99,DEMO DATA,rainfall
FCST_20250330_MAD_D7,2025-03-30,2025-04-06,Madhya Pradesh,Central,22.9734,78.6569,7,0.0,6.5,27.6,26.6,13.7,11.4,1006.3,1007.5,56.7,57.1,6.5,-6.5,0.867,-0.6,10.62,0.0,22.8,11.2,DEMO DATA,rainfall
FCST_20250330_MAD_D8,2025-03-30,2025-04-07,Madhya Pradesh,Central,22.9734,78.6569,8,0.0,12.1,27.8,25.8,9.6,4.8,1005.5,1008.8,56.6,68.0,12.1,-12.1,0.924,1.8,13.29,0.0,31.0,22.09,DEMO DATA,rainfall
FCST_20250330_MAD_D9,2025-03-30,2025-04-08,Madhya Pradesh,Central,22.9734,78.6569,9,0.0,0.0,27.9,28.3,9.8,9.1,1009.0,1008.5,56.9,59.8,0.0,0.0,0.0,0.1,11.01,0.0,24.3,10.9,DEMO DATA,rainfall
FCST_20250330_MAD_D10,2025-03-30,2025-04-09,Madhya Pradesh,Central,22.9734,78.6569,10,0.0,0.0,29.5,28.4,10.3,10.6,1006.7,1005.1,60.0,64.5,0.0,0.0,0.0,0.9,12.43,0.0,28.2,26.74,DEMO DATA,rainfall
FCST_20250330_UTT_D1,2025-03-30,2025-03-31,Uttar Pradesh,North,26.8467,80.9462,1,0.0,0.9,27.3,27.6,10.8,12.1,1005.4,1004.8,57.2,55.5,0.9,-0.9,0.474,-0.3,1.5,0.0,3.0,2.72,DEMO DATA,rainfall
FCST_20250330_UTT_D2,2025-03-30,2025-04-01,Uttar Pradesh,North,26.8467,80.9462,2,7.0,5.6,27.3,27.6,11.6,10.9,1005.9,1005.4,54.6,55.6,1.4,1.4,0.212,7.7,2.42,3.3,13.0,5.38,DEMO DATA,rainfall
FCST_20250330_UTT_D3,2025-03-30,2025-04-02,Uttar Pradesh,North,26.8467,80.9462,3,0.0,0.0,26.8,27.6,11.9,9.2,1006.6,1005.8,54.3,55.3,0.0,0.0,0.0,0.2,3.11,0.0,7.0,11.63,DEMO DATA,rainfall
FCST_20250330_UTT_D4,2025-03-30,2025-04-03,Uttar Pradesh,North,26.8467,80.9462,4,8.9,12.0,26.9,27.1,10.5,10.2,1005.4,1004.0,56.3,61.1,3.1,-3.1,0.238,10.2,5.14,0.9,21.5,6.6,DEMO DATA,rainfall
FCST_20250330_UTT_D5,2025-03-30,2025-04-04,Uttar Pradesh,North,26.8467,80.9462,5,0.0,0.0,27.1,27.2,10.6,13.2,1007.3,1006.3,54.2,53.5,0.0,0.0,0.0,-1.1,5.6,0.0,11.2,4.52,DEMO DATA,rainfall
FCST_20250330_UTT_D6,2025-03-30,2025-04-05,Uttar Pradesh,North,26.8467,80.9462,6,0.0,0.0,27.2,27.1,12.6,9.5,1006.5,1005.1,58.6,58.7,0.0,0.0,0.0,1.5,6.91,0.0,16.7,2.79,DEMO DATA,rainfall
FCST_20250330_UTT_D7,2025-03-30,2025-04-06,Uttar Pradesh,North,26.8467,80.9462,7,0.0,2.0,28.2,27.9,13.5,14.1,1006.5,1006.1,58.9,64.7,2.0,-2.0,0.667,-0.3,8.91,0.0,19.3,25.22,DEMO DATA,rainfall
FCST_20250330_UTT_D8,2025-03-30,2025-04-07,Uttar Pradesh,North,26.8467,80.9462,8,0.0,0.0,28.3,29.3,13.3,12.7,1006.8,1006.6,56.9,60.9,0.0,0.0,0.0,2.1,9.62,0.0,23.3,6.99,DEMO DATA,rainfall
FCST_20250330_UTT_D9,2025-03-30,2025-04-08,Uttar Pradesh,North,26.8467,80.9462,9,0.0,0.0,26.1,26.0,10.0,11.8,1009.1,1009.4,55.1,52.1,0.0,0.0,0.0,2.3,11.01,0.0,26.5,20.54,DEMO DATA,rainfall
FCST_20250330_UTT_D10,2025-03-30,2025-04-09,Uttar Pradesh,North,26.8467,80.9462,10,0.0,0.0,29.5,26.4,11.6,12.5,1007.7,1008.8,56.7,63.7,0.0,0.0,0.0,-5.6,12.43,0.0,21.7,20.74,DEMO DATA,rainfall
FCST_20250330_KAR_D1,2025-03-30,2025-03-31,Karnataka,South,15.3173,75.7139,1,0.0,0.6,27.4,27.5,13.0,12.5,1006.1,1006.0,57.0,57.3,0.6,-0.6,0.375,1.0,1.5,0.0,4.3,4.61,DEMO DATA,rainfall
FCST_20250330_KAR_D2,2025-03-30,2025-04-01,Karnataka,South,15.3173,75.7139,2,0.0,0.0,26.6,25.4,11.7,12.1,1005.8,1006.5,53.8,50.7,0.0,0.0,0.0,0.9,1.95,0.0,5.2,4.95,DEMO DATA,rainfall
FCST_20250330_KAR_D3,2025-03-30,2025-04-02,Karnataka,South,15.3173,75.7139,3,0.0,2.3,27.9,26.7,11.1,11.4,1008.3,1008.4,54.0,52.4,2.3,-2.3,0.697,-0.9,3.91,0.0,7.7,3.03,DEMO DATA,rainfall
FCST_20250330_KAR_D4,2025-03-30,2025-04-03,Karnataka,South,15.3173,75.7139,4,0.0,1.0,27.8,28.5,11.3,11.5,1006.4,1007.2,54.4,55.4,1.0,-1.0,0.5,1.3,4.89,0.0,12.1,4.57,DEMO DATA,rainfall
FCST_20250330_KAR_D5,2025-03-30,2025-04-04,Karnataka,South,15.3173,75.7139,5,0.0,1.0,28.3,27.1,13.4,12.4,1007.7,1008.5,57.7,59.9,1.0,-1.0,0.5,1.1,6.12,0.0,14.6,1.99,DEMO DATA,rainfall
FCST_20250330_KAR_D6,2025-03-30,2025-04-05,Karnataka,South,15.3173,75.7139,6,3.4,5.7,27.1,25.8,9.5,10.0,1005.8,1007.1,56.1,57.3,2.3,-2.3,0.343,-0.1,7.54,0.0,16.5,4.52,DEMO DATA,rainfall
FCST_20250330_KAR_D7,2025-03-30,2025-04-06,Karnataka,South,15.3173,75.7139,7,16.1,0.0,28.0,28.3,12.2,12.1,1005.4,1004.9,51.9,52.3,16.1,16.1,16.1,20.4,16.84,0.0,57.4,26.04,DEMO DATA,rainfall
FCST_20250330_KAR_D8,2025-03-30,2025-04-07,Karnataka,South,15.3173,75.7139,8,0.0,2.3,26.4,25.1,11.6,8.4,1007.6,1008.1,55.8,54.7,2.3,-2.3,0.697,0.7,10.17,0.0,23.1,7.32,DEMO DATA,rainfall
FCST_20250330_KAR_D9,2025-03-30,2025-04-08,Karnataka,South,15.3173,75.7139,9,0.0,6.9,28.4,27.0,7.9,4.3,1006.7,1005.6,48.9,59.1,6.9,-6.9,0.873,-1.0,14.69,0.0,31.3,13.86,DEMO DATA,rainfall
FCST_20250330_KAR_D10,2025-03-30,2025-04-09,Karnataka,South,15.3173,75.7139,10,0.0,0.0,26.4,27.4,15.2,9.1,1005.7,1005.9,58.9,58.3,0.0,0.0,0.0,1.2,12.43,0.0,28.5,30.29,DEMO DATA,rainfall
FCST_20250330_HIM_D1,2025-03-30,2025-03-31,Himachal Pradesh,North-Himalayan,31.1048,77.1734,1,10.9,0.0,27.6,28.0,10.8,11.6,1005.7,1005.4,57.1,55.3,10.9,10.9,10.9,9.8,4.73,1.3,20.2,2.06,DEMO DATA,rainfall
FCST_20250330_HIM_D2,2025-03-30,2025-04-01,Himachal Pradesh,North-Himalayan,31.1048,77.1734,2,0.0,0.0,27.4,26.0,13.1,11.8,1007.1,1008.1,57.7,55.6,0.0,0.0,0.0,0.1,1.95,0.0,4.4,2.18,DEMO DATA,rainfall
FCST_20250330_HIM_D3,2025-03-30,2025-04-02,Himachal Pradesh,North-Himalayan,31.1048,77.1734,3,0.0,1.8,28.1,28.8,12.9,13.2,1007.3,1007.4,54.5,50.4,1.8,-1.8,0.643,1.3,3.96,0.0,10.0,1.46,DEMO DATA,rainfall
FCST_20250330_HIM_D4,2025-03-30,2025-04-03,Himachal Pradesh,North-Himalayan,31.1048,77.1734,4,0.0,0.0,27.5,27.1,11.9,10.1,1005.4,1006.2,55.7,53.3,0.0,0.0,0.0,-0.6,4.33,0.0,8.9,6.54,DEMO DATA,rainfall
FCST_20250330_HIM_D5,2025-03-30,2025-04-04,Himachal Pradesh,North-Himalayan,31.1048,77.1734,5,5.2,2.7,26.8,24.5,11.1,12.5,1008.2,1007.0,54.3,53.0,2.5,2.5,0.676,3.0,6.97,0.0,18.3,20.02,DEMO DATA,rainfall
FCST_20250330_HIM_D6,2025-03-30,2025-04-05,Himachal Pradesh,North-Himalayan,31.1048,77.1734,6,0.0,14.0,26.6,27.9,13.4,9.9,1004.4,1005.5,50.3,45.1,14.0,-14.0,0.933,0.7,10.83,0.0,24.5,6.85,DEMO DATA,rainfall
FCST_20250330_HIM_D7,2025-03-30,2025-04-06,Himachal Pradesh,North-Himalayan,31.1048,77.1734,7,0.0,0.4,27.8,27.9,15.3,18.1,1002.8,1002.3,61.4,53.2,0.4,-0.4,0.286,1.6,8.35,0.0,20.0,2.61,DEMO DATA,rainfall
FCST_20250330_HIM_D8,2025-03-30,2025-04-07,Himachal Pradesh,North-Himalayan,31.1048,77.1734,8,0.0,6.1,27.6,24.4,11.8,9.8,1006.6,1006.2,57.5,48.2,6.1,-6.1,0.859,-1.6,12.05,0.0,24.9,9.0,DEMO DATA,rainfall
FCST_20250330_HIM_D9,2025-03-30,2025-04-08,Himachal Pradesh,North-Himalayan,31.1048,77.1734,9,0.0,0.0,27.0,29.1,11.9,17.3,1004.3,1004.2,51.2,62.7,0.0,0.0,0.0,-0.3,11.01,0.0,23.9,10.49,DEMO DATA,rainfall
FCST_20250330_HIM_D10,2025-03-30,2025-04-09,Himachal Pradesh,North-Himalayan,31.1048,77.1734,10,0.0,20.2,25.8,27.4,11.3,11.7,1008.1,1007.3,54.6,52.3,20.2,-20.2,0.953,4.8,21.94,0.0,53.1,11.94,DEMO DATA,rainfall
FCST_20250330_BIH_D1,2025-03-30,2025-03-31,Bihar,East,25.0961,85.3131,1,0.0,0.0,27.3,27.5,12.4,10.1,1005.8,1006.1,56.0,58.1,0.0,0.0,0.0,0.3,1.5,0.0,3.6,4.18,DEMO DATA,rainfall
FCST_20250330_BIH_D2,2025-03-30,2025-04-01,Bihar,East,25.0961,85.3131,2,1.1,0.9,26.7,25.8,12.9,12.9,1006.7,1006.7,56.4,54.1,0.2,0.2,0.105,0.6,2.02,0.0,5.0,6.6,DEMO DATA,rainfall
FCST_20250330_BIH_D3,2025-03-30,2025-04-02,Bihar,East,25.0961,85.3131,3,7.1,7.1,27.6,28.3,11.4,11.5,1006.0,1006.4,51.3,52.0,0.0,0.0,0.0,7.9,3.11,2.3,14.7,7.04,DEMO DATA,rainfall
FCST_20250330_BIH_D4,2025-03-30,2025-04-03,Bihar,East,25.0961,85.3131,4,0.0,0.0,28.1,29.2,11.9,13.4,1006.6,1006.5,52.9,51.3,0.0,0.0,0.0,1.4,4.33,0.0,10.9,15.77,DEMO DATA,rainfall
FCST_20250330_BIH_D5,2025-03-30,2025-04-04,Bihar,East,25.0961,85.3131,5,4.9,1.5,27.3,28.7,8.2,9.4,1005.8,1004.8,54.7,49.2,3.4,3.4,1.36,3.4,6.71,0.0,18.2,10.77,DEMO DATA,rainfall
FCST_20250330_BIH_D6,2025-03-30,2025-04-05,Bihar,East,25.0961,85.3131,6,0.0,7.0,28.6,30.9,11.5,11.7,1004.9,1006.5,57.6,62.9,7.0,-7.0,0.875,-2.3,10.02,0.0,19.7,5.59,DEMO DATA,rainfall
FCST_20250330_BIH_D7,2025-03-30,2025-04-06,Bihar,East,25.0961,85.3131,7,3.5,6.4,26.1,25.1,11.0,8.4,1006.9,1006.2,56.1,52.7,2.9,-2.9,0.392,2.1,9.05,0.0,22.0,12.51,DEMO DATA,rainfall
FCST_20250330_BIH_D8,2025-03-30,2025-04-07,Bihar,East,25.0961,85.3131,8,0.0,0.0,28.6,28.5,14.7,14.4,1006.3,1007.2,55.5,56.1,0.0,0.0,0.0,-3.1,9.62,0.0,18.1,18.83,DEMO DATA,rainfall
FCST_20250330_BIH_D9,2025-03-30,2025-04-08,Bihar,East,25.0961,85.3131,9,0.0,4.4,27.9,27.7,6.7,10.7,1007.9,1006.2,55.8,56.3,4.4,-4.4,0.815,-2.1,12.85,0.0,26.2,6.92,DEMO DATA,rainfall
FCST_20250330_BIH_D10,2025-03-30,2025-04-09,Bihar,East,25.0961,85.3131,10,0.0,1.7,25.2,26.2,12.8,13.4,1007.6,1009.7,58.8,65.9,1.7,-1.7,0.63,-0.8,13.25,0.0,28.4,35.18,DEMO DATA,rainfall
FCST_20250331_GUJ_D1,2025-03-31,2025-04-01,Gujarat,West,22.2587,71.1924,1,0.0,0.8,27.9,27.9,11.1,11.9,1007.1,1007.1,57.3,55.4,0.8,-0.8,0.444,0.7,1.5,0.0,4.0,1.81,DEMO DATA,rainfall
FCST_20250331_GUJ_D2,2025-03-31,2025-04-02,Gujarat,West,22.2587,71.1924,2,0.0,2.0,28.5,29.4,10.8,11.0,1006.1,1007.1,54.8,54.1,2.0,-2.0,0.667,-1.0,2.49,0.0,4.5,1.68,DEMO DATA,rainfall
FCST_20250331_GUJ_D3,2025-03-31,2025-04-03,Gujarat,West,22.2587,71.1924,3,2.3,4.6,26.6,26.9,12.5,10.9,1005.4,1005.9,56.3,54.4,2.3,-2.3,0.411,1.0,3.71,0.0,9.2,2.73,DEMO DATA,rainfall
FCST_20250331_GUJ_D4,2025-03-31,2025-04-04,Gujarat,West,22.2587,71.1924,4,0.0,0.0,27.3,28.9,10.9,11.8,1005.6,1005.9,57.6,57.2,0.0,0.0,0.0,1.8,4.33,0.0,11.3,3.36,DEMO DATA,rainfall
FCST_20250331_GUJ_D5,2025-03-31,2025-04-05,Gujarat,West,22.2587,71.1924,5,0.0,0.0,27.0,28.6,10.8,9.8,1005.7,1004.9,56.0,55.6,0.0,0.0,0.0,1.4,5.6,0.0,13.7,9.49,DEMO DATA,rainfall
FCST_20250331_GUJ_D6,2025-03-31,2025-04-06,Gujarat,West,22.2587,71.1924,6,0.0,1.2,28.0,29.2,12.1,10.3,1008.2,1008.5,58.3,64.5,1.2,-1.2,0.545,-0.2,7.54,0.0,16.4,1.38,DEMO DATA,rainfall
FCST_20250331_GUJ_D7,2025-03-31,2025-04-07,Gujarat,West,22.2587,71.1924,7,0.0,9.0,26.4,28.2,15.1,12.2,1005.9,1005.1,55.8,58.9,9.0,-9.0,0.9,3.5,12.1,0.0,30.1,3.33,DEMO DATA,rainfall
FCST_20250331_GUJ_D8,2025-03-31,2025-04-08,Gujarat,West,22.2587,71.1924,8,0.0,4.9,27.9,30.0,8.9,11.1,1007.9,1007.3,57.8,64.4,4.9,-4.9,0.831,0.0,11.14,0.0,24.5,1.86,DEMO DATA,rainfall
FCST_20250331_GUJ_D9,2025-03-31,2025-04-09,Gujarat,West,22.2587,71.1924,9,18.2,0.0,26.5,26.3,9.4,11.4,1010.5,1011.1,50.6,60.7,18.2,18.2,18.2,26.2,20.97,0.0,72.3,69.75,DEMO DATA,rainfall
FCST_20250331_GUJ_D10,2025-03-31,2025-04-10,Gujarat,West,22.2587,71.1924,10,0.0,0.0,27.7,29.0,8.2,11.4,1007.0,1008.5,55.3,54.2,0.0,0.0,0.0,1.4,12.43,0.0,28.7,35.87,DEMO DATA,rainfall
FCST_20250331_MAH_D1,2025-03-31,2025-04-01,Maharashtra,West-Central,19.7515,75.7139,1,0.0,0.0,27.6,27.4,12.9,14.4,1006.9,1007.0,56.1,59.3,0.0,0.0,0.0,0.4,1.5,0.0,3.7,2.94,DEMO DATA,rainfall
FCST_20250331_MAH_D2,2025-03-31,2025-04-02,Maharashtra,West-Central,19.7515,75.7139,2,0.0,0.0,27.0,27.6,11.1,10.3,1005.7,1006.4,54.4,54.1,0.0,0.0,0.0,0.1,1.95,0.0,4.4,4.94,DEMO DATA,rainfall
FCST_20250331_MAH_D3,2025-03-31,2025-04-03,Maharashtra,West-Central,19.7515,75.7139,3,0.0,3.9,27.0,27.2,13.7,13.9,1005.9,1006.8,52.0,53.4,3.9,-3.9,0.796,3.0,4.52,0.0,12.9,3.57,DEMO DATA,rainfall
FCST_20250331_MAH_D4,2025-03-31,2025-04-04,Maharashtra,West-Central,19.7515,75.7139,4,5.9,9.2,28.5,28.9,12.5,12.5,1006.8,1006.9,54.4,51.9,3.3,-3.3,0.324,6.3,5.28,0.0,17.9,6.03,DEMO DATA,rainfall
FCST_20250331_MAH_D5,2025-03-31,2025-04-05,Maharashtra,West-Central,19.7515,75.7139,5,0.0,0.0,26.5,27.0,14.7,12.3,1004.5,1002.4,53.4,50.7,0.0,0.0,0.0,1.3,5.6,0.0,13.6,14.39,DEMO DATA,rainfall
FCST_20250331_MAH_D6,2025-03-31,2025-04-06,Maharashtra,West-Central,19.7515,75.7139,6,0.0,5.4,26.3,24.5,14.0,9.4,1007.6,1007.8,56.8,56.5,5.4,-5.4,0.844,1.5,9.24,0.0,21.8,7.51,DEMO DATA,rainfall
FCST_20250331_MAH_D7,2025-03-31,2025-04-07,Maharashtra,West-Central,19.7515,75.7139,7,20.7,9.8,28.9,28.1,14.2,16.4,1007.8,1006.5,54.5,55.4,10.9,10.9,1.009,25.0,12.61,2.3,52.7,6.69,DEMO DATA,rainfall
FCST_20250331_MAH_D8,2025-03-31,2025-04-08,Maharashtra,West-Central,19.7515,75.7139,8,0.0,0.0,28.8,26.5,15.8,14.8,1006.6,1009.5,52.2,48.9,0.0,0.0,0.0,-2.2,9.62,0.0,19.0,27.29,DEMO DATA,rainfall
FCST_20250331_MAH_D9,2025-03-31,2025-04-09,Maharashtra,West-Central,19.7515,75.7139,9,0.0,6.8,27.5,24.2,7.6,3.4,1007.8,1009.3,52.9,54.2,6.8,-6.8,0.872,-6.7,12.8,0.0,21.5,6.16,DEMO DATA,rainfall
FCST_20250331_MAH_D10,2025-03-31,2025-04-10,Maharashtra,West-Central,19.7515,75.7139,10,0.0,8.9,26.1,25.2,12.9,6.3,1008.3,1010.1,55.4,55.7,8.9,-8.9,0.899,0.4,16.81,0.0,37.4,12.09,DEMO DATA,rainfall
FCST_20250331_KER_D1,2025-03-31,2025-04-01,Kerala,South,10.8505,76.2711,1,0.0,0.2,26.8,27.1,12.5,12.9,1006.1,1005.9,55.5,56.0,0.2,-0.2,0.167,0.3,1.5,0.0,3.6,2.01,DEMO DATA,rainfall
FCST_20250331_KER_D2,2025-03-31,2025-04-02,Kerala,South,10.8505,76.2711,2,3.8,9.7,28.5,30.1,11.5,10.6,1007.8,1008.0,54.5,56.8,5.9,-5.9,0.551,2.5,4.24,0.0,11.8,6.7,DEMO DATA,rainfall
FCST_20250331_KER_D3,2025-03-31,2025-04-03,Kerala,South,10.8505,76.2711,3,0.0,1.5,27.6,28.4,11.2,13.7,1007.5,1007.1,58.2,53.0,1.5,-1.5,0.6,2.4,3.94,0.0,11.1,3.08,DEMO DATA,rainfall
FCST_20250331_KER_D4,2025-03-31,2025-04-04,Kerala,South,10.8505,76.2711,4,0.0,0.0,27.0,27.1,10.5,9.6,1005.2,1004.6,55.1,57.6,0.0,0.0,0.0,0.6,4.33,0.0,10.1,8.47,DEMO DATA,rainfall
FCST_20250331_KER_D5,2025-03-31,2025-04-05,Kerala,South,10.8505,76.2711,5,0.0,0.0,27.2,27.8,11.8,10.2,1006.3,1005.6,55.4,59.0,0.0,0.0,0.0,1.8,5.6,0.0,14.1,4.24,DEMO DATA,rainfall
FCST_20250331_KER_D6,2025-03-31,2025-04-06,Kerala,South,10.8505,76.2711,6,0.0,8.1,28.0,29.4,12.1,14.9,1007.7,1007.7,55.1,53.6,8.1,-8.1,0.89,1.4,9.85,0.0,23.1,15.47,DEMO DATA,rainfall
FCST_20250331_KER_D7,2025-03-31,2025-04-07,Kerala,South,10.8505,76.2711,7,0.0,4.5,28.1,26.1,11.6,10.2,1008.1,1008.4,50.8,42.4,4.5,-4.5,0.818,-3.5,10.68,0.0,20.0,12.48,DEMO DATA,rainfall
FCST_20250331_KER_D8,2025-03-31,2025-04-08,Kerala,South,10.8505,76.2711,8,0.0,2.8,29.3,32.0,9.3,6.3,1005.7,1006.5,57.9,52.7,2.8,-2.8,0.737,-3.2,10.33,0.0,19.5,0.82,DEMO DATA,rainfall
FCST_20250331_KER_D9,2025-03-31,2025-04-09,Kerala,South,10.8505,76.2711,9,1.0,0.0,28.3,29.7,14.5,9.8,1003.2,1004.2,54.3,57.6,1.0,1.0,1.0,4.2,11.27,0.0,29.0,35.58,DEMO DATA,rainfall
FCST_20250331_KER_D10,2025-03-31,2025-04-10,Kerala,South,10.8505,76.2711,10,4.6,9.4,26.8,26.4,13.7,16.2,1005.1,1005.4,53.5,55.3,4.8,-4.8,0.462,6.0,14.49,0.0,37.9,25.32,DEMO DATA,rainfall
FCST_20250331_RAJ_D1,2025-03-31,2025-04-01,Rajasthan,Northwest,27.0238,74.2179,1,0.0,2.5,28.3,27.7,11.6,12.3,1005.6,1005.5,54.7,55.4,2.5,-2.5,0.714,0.1,1.55,0.0,3.5,1.68,DEMO DATA,rainfall
FCST_20250331_RAJ_D2,2025-03-31,2025-04-02,Rajasthan,Northwest,27.0238,74.2179,2,0.0,0.0,27.8,28.9,13.2,14.9,1007.2,1007.4,53.2,56.4,0.0,0.0,0.0,0.3,1.95,0.0,4.6,2.31,DEMO DATA,rainfall
FCST_20250331_RAJ_D3,2025-03-31,2025-04-03,Rajasthan,Northwest,27.0238,74.2179,3,6.7,6.0,26.7,25.8,12.5,13.4,1007.4,1006.6,53.9,57.6,0.7,0.7,0.1,6.7,3.35,0.7,14.1,1.65,DEMO DATA,rainfall
FCST_20250331_RAJ_D4,2025-03-31,2025-04-04,Rajasthan,Northwest,27.0238,74.2179,4,0.0,0.0,27.8,27.4,12.7,12.4,1005.3,1005.0,52.8,54.9,0.0,0.0,0.0,-0.0,4.33,0.0,9.5,4.06,DEMO DATA,rainfall
FCST_20250331_RAJ_D5,2025-03-31,2025-04-05,Rajasthan,Northwest,27.0238,74.2179,5,0.0,0.0,27.6,29.1,11.8,10.6,1005.6,1006.4,58.2,56.3,0.0,0.0,0.0,0.0,5.6,0.0,12.3,7.15,DEMO DATA,rainfall
FCST_20250331_RAJ_D6,2025-03-31,2025-04-06,Rajasthan,Northwest,27.0238,74.2179,6,0.0,13.7,28.4,29.1,9.9,9.8,1006.0,1004.6,55.4,54.6,13.7,-13.7,0.932,1.6,12.62,0.0,29.4,3.24,DEMO DATA,rainfall
FCST_20250331_RAJ_D7,2025-03-31,2025-04-07,Rajasthan,Northwest,27.0238,74.2179,7,1.6,3.1,27.8,28.2,8.7,6.5,1005.9,1005.0,60.9,65.3,1.5,-1.5,0.366,4.0,9.01,0.0,23.8,12.95,DEMO DATA,rainfall
FCST_20250331_RAJ_D8,2025-03-31,2025-04-08,Rajasthan,Northwest,27.0238,74.2179,8,0.0,0.0,27.0,25.5,9.4,9.6,1007.5,1006.9,54.3,60.8,0.0,0.0,0.0,-3.2,9.62,0.0,18.0,11.15,DEMO DATA,rainfall
FCST_20250331_RAJ_D9,2025-03-31,2025-04-09,Rajasthan,Northwest,27.0238,74.2179,9,0.0,0.0,27.0,25.7,11.5,12.8,1006.8,1006.5,55.8,53.7,0.0,0.0,0.0,-1.5,11.01,0.0,22.7,16.19,DEMO DATA,rainfall
FCST_20250331_RAJ_D10,2025-03-31,2025-04-10,Rajasthan,Northwest,27.0238,74.2179,10,0.0,7.7,27.6,29.1,9.5,6.1,1006.6,1006.8,48.9,49.9,7.7,-7.7,0.885,4.9,15.52,0.0,39.0,17.49,DEMO DATA,rainfall
FCST_20250331_ODI_D1,2025-03-31,2025-04-01,Odisha,East,20.9517,85.0985,1,0.0,0.0,28.0,28.4,11.9,12.2,1006.8,1007.3,56.4,59.7,0.0,0.0,0.0,0.0,1.5,0.0,3.3,4.23,DEMO DATA,rainfall
FCST_20250331_ODI_D2,2025-03-31,2025-04-02,Odisha,East,20.9517,85.0985,2,7.9,7.6,28.0,27.5,11.5,9.5,1006.1,1005.4,57.7,58.0,0.3,0.3,0.035,7.3,2.04,3.6,11.8,3.69,DEMO DATA,rainfall
FCST_20250331_ODI_D3,2025-03-31,2025-04-03,Odisha,East,20.9517,85.0985,3,0.0,0.0,28.5,28.5,9.7,10.6,1005.9,1006.0,56.4,54.1,0.0,0.0,0.0,-0.3,3.11,0.0,6.5,4.87,DEMO DATA,rainfall
